nit,razon_social,ciiu,estado,fecha_corte,activo_corriente,activo_total,pasivo_corriente,pasivo_total,ganancias_acumuladas,patrimonio,ingresos,utilidad_operacional,utilidad_neta,anio
900844097,COMERCIALIZADORA INTERNACIONAL ATLANTICMETALS SAS,"G4665 - Comercio al por mayor de desperdicios, desechos y chatarra",ACTIVA,2020-12-31,15355155.0,22966002.0,13315073.0,22517875.0,-489304.0,448127.0,104372065.0,171726.0,-489304.0,2020
900844719,MILETO CONSTRUCCIONES S A S,F4111 - Construcción de edificios residenciales,ACTIVA,2020-12-31,2486359.0,2509043.0,2449.0,1072572.0,821721.0,1436471.0,42000.0,-63196.0,-71020.0,2020
900844747,BELGRANO CONSTRUCCIONES S A S,F4111 - Construcción de edificios residenciales,ACTIVA,2020-12-31,7869323.0,7869323.0,3416735.0,4611612.0,1388719.0,3257711.0,23637706.0,1383839.0,949725.0,2020
900850088,OKIANUS ZONA FRANCA SAS,H5210 - Almacenamiento y depósito,ACTIVA,2020-12-31,4493077.0,30973600.0,14013068.0,27648056.0,2359662.0,3325544.0,10454895.0,5156648.0,2359662.0,2020
900853300,CUBILLOS SOLORZANO SAS,"G4711 - Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos, bebidas o tabaco",ACTIVA,2020-12-31,962090.0,1119189.0,476496.0,476496.0,388633.0,642693.0,11799496.0,417449.0,252095.0,2020
900854661,ORGANIZACION PCC & CIA SAS,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,ACTIVA,2020-12-31,165685819.0,215645390.0,32894498.0,35334315.0,35621982.0,180311075.0,1708479.0,673108.0,3061681.0,2020
900854841,IMERENT SAS,"N7730 - Alquiler y arrendamiento de otros tipos de maquinaria, equipo y bienes tangibles n.c.p.",ACTIVA,2020-12-31,6477192.0,54560287.0,9670794.0,32202348.0,851867.0,22357939.0,12355154.0,1718651.0,851867.0,2020
900864250,APROPET SAS,C2013 - Fabricación de plásticos en formas primarias,ACTIVA,2020-12-31,17473192.0,38530839.0,22874092.0,34525824.0,-12734947.0,4005015.0,32465766.0,6334417.0,3588359.0,2020
900868271,DECATHLON COLOMBIA SAS,"G4762 - Comercio al por menor de artículos deportivos, en establecimientos especializados",ACTIVA,2020-12-31,63948220.0,189168083.0,44847568.0,170660143.0,-7226061.0,18507940.0,138085509.0,3866284.0,-3942981.0,2020
900868635,ANDEAN TOWER PARTNERS SAS,J6120 - Actividades de telecomunicaciones inalámbricas,ACTIVA,2020-12-31,34378623.0,497488912.0,15194354.0,325073117.0,-85392796.0,172415795.0,46068059.0,827063.0,-22794811.0,2020
900869003,B BRAUN SURGICAL SAS,"C3250 - Fabricación de instrumentos, aparatos y materiales médicos y odontológicos (incluido mobiliario)",ACTIVA,2020-12-31,15302625.0,35907973.0,3122719.0,32622719.0,-4214746.0,3285254.0,36904769.0,3877717.0,1580915.0,2020
900871444,MERQUEO SAS,G4631 - Comercio al por mayor de productos alimenticios,ACTIVA,2020-12-31,42493718.0,115999164.0,61989653.0,79373147.0,-110294309.0,36626017.0,189668381.0,-51960022.0,-41305619.0,2020
900871479,INCENTIVOS FINANCIEROS S.A.S,K6619 - Otras actividades auxiliares de las actividades de servicios financieros n.c.p.,ACTIVA,2020-12-31,30325497.0,68453137.0,28908804.0,55115635.0,6064541.0,13337502.0,33735700.0,11308484.0,5520476.0,2020
900871523,GLOBAL CAR WORLD SAS,G4511 - Comercio de vehículos automotores nuevos,ACTIVA,2020-12-31,20860480.0,29667004.0,46073331.0,46350763.0,-28890349.0,-16683759.0,3166445.0,378131.0,-2509404.0,2020
900873258,AA METALS SAS,C2410 - Industrias básicas de hierro y de acero,ACTIVA,2020-12-31,29252174.0,47297186.0,13104908.0,17832663.0,-5142025.0,29464523.0,34877573.0,2231270.0,454992.0,2020
900875264,ACEVERRI SAS,M7010 - Actividades de administración empresarial,ACTIVA,2020-12-31,91949664.0,141211506.0,9622859.0,9622859.0,123663926.0,131588647.0,10621038.0,10073268.0,8880601.0,2020
900877494,TEGA SAS,M7010 - Actividades de administración empresarial,ACTIVA,2020-12-31,92228045.0,141484448.0,10528578.0,10528578.0,119566647.0,130955870.0,10621038.0,10073380.0,8887529.0,2020
900877501,TURMALIAN MATE SAS,M7010 - Actividades de administración empresarial,ACTIVA,2020-12-31,91899120.0,141168329.0,10879545.0,10879545.0,118798668.0,130288784.0,10621038.0,10094870.0,8907258.0,2020
900878893,NEOHYUNDAI S.A.S.,G4511 - Comercio de vehículos automotores nuevos,ACTIVA,2020-12-31,181191838.0,315996085.0,343926468.0,382570903.0,-88409148.0,-66574818.0,179447624.0,4644028.0,-34467531.0,2020
900882422,MERCADERIA SAS,"G4711 - Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos, bebidas o tabaco",ACTIVA,2020-12-31,330158152.0,1223200427.0,1167763555.0,1686481227.0,-777398978.0,-463280800.0,3228263658.0,-161888788.0,-252748883.0,2020
900883717,ALPHA CAPITAL SAS,K6493 - Actividades de compra de cartera o factoring,ACTIVA,2020-12-31,598793672.0,613509948.0,37270880.0,363896547.0,-54170683.0,249613401.0,106348464.0,12555918.0,-47768198.0,2020
900884289,STRACON GYM INTERNATIONAL S.A.C. SUCURSAL COLOMBIA,B0910 - Actividades de apoyo para la extracción de petróleo y de gas natural,ACTIVA,2020-12-31,7529429.0,34224561.0,5164039.0,10831953.0,-56189380.0,23392608.0,6057599.0,-2494095.0,-5530770.0,2020
900884935,CFC-SK COVIPACI COLOMBIA SAS,M7010 - Actividades de administración empresarial,ACTIVA,2020-12-31,19817468.0,82560737.0,121667.0,3745460.0,39653727.0,78815277.0,12304237.0,12052664.0,10328440.0,2020
900886644,LUMIRA SAS,"G4645 - Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador",ACTIVA,2020-12-31,22438171.0,25639001.0,5985975.0,6005589.0,2963109.0,19633412.0,31762245.0,5132847.0,3101967.0,2020
900888191,CIPA BOGOTA S.A.S,C1090 - Elaboración de alimentos preparados para animales,ACTIVA,2020-12-31,24027420.0,26358400.0,21301753.0,23584992.0,2421470.0,2773408.0,67567593.0,752958.0,900.0,2020
900889452,MINERALES PRODEKA SAS,"C2394 - Fabricación de cemento, cal y yeso",ACTIVA,2020-12-31,3557192.0,13871138.0,4214229.0,4214229.0,766856.0,9656909.0,11521136.0,990385.0,533713.0,2020
900891350,GOAM 1 C.I S.A.S,B0610 - Extracción de petróleo crudo,ACTIVA,2020-12-31,92233098.0,92233098.0,90712843.0,90867886.0,-8769515.0,1365212.0,347493551.0,-5669548.0,-5542212.0,2020
900893683,SEMILLAS ELITE DE PALMA PARA LAS AMERICAS SAS,A0126 - Cultivo de palma para aceite (palma africana) y otros frutos oleaginosos,ACTIVA,2020-12-31,11184781.0,34466839.0,2693364.0,3331823.0,86712.0,31135016.0,9802431.0,1065078.0,741391.0,2020
900894892,RECORDATI RARE DISEASES COLOMBIA SAS,"G4645 - Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador",ACTIVA,2020-12-31,37361356.0,38180542.0,23216110.0,23430520.0,14600022.0,14750022.0,39662199.0,9742775.0,6679185.0,2020
900896197,AUTOMOTORES FRANCIA S.A.S.,G4511 - Comercio de vehículos automotores nuevos,ACTIVA,2020-12-31,39249249.0,42498031.0,33423469.0,33423469.0,-3704753.0,9074562.0,78742417.0,1372507.0,1118792.0,2020
900896246,CLARIANT PLASTICS & COATINGS COLOMBIA SAS,C2221 - Fabricación de formas básicas de plástico,ACTIVA,2020-12-31,24999443.0,53217417.0,13602644.0,16250180.0,15461619.0,36967237.0,44081967.0,5003421.0,4480458.0,2020
900896300,TUBOSA S.A.S,C2229 - Fabricación de artículos de plástico n.c.p.,ACTIVA,2020-12-31,31495660.0,105708982.0,58896717.0,74458253.0,-40231047.0,31250729.0,40293644.0,-4849041.0,-10279595.0,2020
900896981,ENDRESS+HAUSER (COLOMBIA) S.A.S.,G4659 - Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,ACTIVA,2020-12-31,23684036.0,30548581.0,11640800.0,11640800.0,-4551842.0,18907781.0,36572706.0,-568693.0,-568654.0,2020
900897069,BANANERA GÉNESIS S.A.,A0122 - Cultivo de plátano y banano,ACTIVA,2020-12-31,5044517.0,10825802.0,2800289.0,3883997.0,3299890.0,6941805.0,17582149.0,4180409.0,2721004.0,2020
900899128,PIRELLI TYRE COLOMBIA SAS,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",ACTIVA,2020-12-31,19413139.0,20520638.0,8324052.0,9063842.0,-6661704.0,11456796.0,31382103.0,-497084.0,-982805.0,2020
900899254,ENJOY CARIBE SPA SUCURSAL COLOMBIA,R9200 - Actividades de juegos de azar y apuestas,ACTIVA,2020-12-31,61335.0,6674362.0,67832.0,8067036.0,-11724287.0,-1392674.0,,-141944.0,-142183.0,2020
900899583,NEGOCIOS CORE SAS,G4632 - Comercio al por mayor de bebidas y tabaco,ACTIVA,2020-12-31,4264861.0,6236186.0,2939774.0,3411269.0,1765885.0,2824917.0,43202823.0,1281369.0,816161.0,2020
900906350,INSUMOS Y AGREGADOS DE COLOMBIA S.A.S,"B0812 - Extracción de arcillas de uso industrial, caliza, caolín y bentonitas",ACTIVA,2020-12-31,22045907.0,268802454.0,20536716.0,109255237.0,-7300996.0,159547217.0,75047581.0,-1325179.0,-5847872.0,2020
900907364,EMPRESA COLOMBIA DE CEMENTOS S.A.S,"C2394 - Fabricación de cemento, cal y yeso",ACTIVA,2020-12-31,103878374.0,953899252.0,57714398.0,535947948.0,-13805059.0,417951304.0,268142043.0,35122707.0,-2194858.0,2020
900908170,CONTRATOS INMOBILIARIOS SAS,F4111 - Construcción de edificios residenciales,ACTIVA,2020-12-31,10466000.0,10466000.0,10370000.0,10370000.0,95000.0,96000.0,7903000.0,47000.0,-1000.0,2020
900911000,ART MODE S.A.S,"C1410 - Confección de prendas de vestir, excepto prendas de piel",ACTIVA,2020-12-31,40513431.0,44004293.0,27020981.0,42413503.0,831829.0,1590790.0,47611507.0,-1471162.0,-4663966.0,2020
900911233,TECNOPIPE TUBERIAS Y ACCESORIOS SAS,F4220 - Construcción de proyectos de servicio público,ACTIVA,2020-12-31,2700196.0,2802605.0,2471072.0,2471072.0,12062.0,331533.0,128397.0,-55199.0,-86908.0,2020
900911785,CONSTRUCTORA PUERTO RICO SAS,F4112 - Construcción de edificios no residenciales,ACTIVA,2020-12-31,12082421.0,12082421.0,10999076.0,10999076.0,-527137.0,1083345.0,6954151.0,-524560.0,-527137.0,2020
900912034,BIZAGI LATAM SAS,J6202 - Actividades de consultoría informática y actividades de administración de instalaciones informáticas,ACTIVA,2020-12-31,36016944.0,45170015.0,33391745.0,36744591.0,-34749836.0,8425424.0,62396783.0,-10076762.0,-9909967.0,2020
900912827,CARTAGENA COMPLEMENTARIA Y SOCIAL DE INDIAS SAS,H4921 - Transporte de pasajeros,ACTIVA,2020-12-31,6417018.0,6923291.0,6642861.0,6642861.0,-354686.0,280430.0,6933575.0,-219024.0,-219024.0,2020
900914418,OBRASCON HUARTE LAIN S A SUCURSAL COLOMBIA,F4290 - Construcción de otras obras de ingeniería civil,ACTIVA,2020-12-31,41281045.0,56401846.0,38506731.0,49890473.0,2610349.0,6511373.0,55921787.0,3217932.0,1917115.0,2020
900915979,C I SHELL COMERCIALIZADORA COLOMBIA SAS,"G4661 - Comercio al por mayor de combustibles sólidos, líquidos, gaseosos y productos conexos",ACTIVA,2020-12-31,20644611.0,20644611.0,895.0,895.0,-65738943.0,20643716.0,,-7879753.0,-9055810.0,2020
900919867,URBANO Y SIMMONDS CONSTRUCTORA SAS,F4111 - Construcción de edificios residenciales,ACTIVA,2020-12-31,2831388.0,2950690.0,472984.0,2872279.0,43545.0,78411.0,1344312.0,56344.0,7640.0,2020
900924527,H&M HENNES & MAURITZ COLOMBIA SAS,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,ACTIVA,2020-12-31,196239665.0,324000651.0,79064543.0,214189482.0,25223669.0,109811169.0,399955263.0,51818081.0,34316762.0,2020
900925798,ECOPETROL COSTA AFUERA COLOMBIA SAS,B0610 - Extracción de petróleo crudo,ACTIVA,2020-12-31,14780485.0,14780485.0,1424239.0,1424239.0,-7044839.0,13356246.0,,-494478.0,1148462.0,2020
900925992,AKTOR TECHNICAL SOCIETE ANONYME COLOMBIAN BRANCH,F4290 - Construcción de otras obras de ingeniería civil,ACTIVA,2020-12-31,120301437.0,122371319.0,78214417.0,78214417.0,43044019.0,44156902.0,102970385.0,15065591.0,9961334.0,2020
900926488,ESSEL COLOMBIA SAS,C2229 - Fabricación de artículos de plástico n.c.p.,ACTIVA,2020-12-31,19270719.0,32720657.0,19589991.0,24028234.0,-7164075.0,8692423.0,32991265.0,1311400.0,-1690997.0,2020
900929786,SV COMUNICACIONES COLOMBIA S.A.S..,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,ACTIVA,2020-12-31,61156509.0,61156509.0,57471.0,57471.0,-1362623.0,61099038.0,0.0,-150435.0,-305606.0,2020
900931305,SIEMENS HEALTHCARE S.A.S.,G4669 - Comercio al por mayor de otros productos n.c.p.,ACTIVA,2020-12-31,132510261.0,213110551.0,70819819.0,181873071.0,-3407263.0,31237480.0,264677667.0,17794804.0,1646094.0,2020
900934851,GASTRONOMIA ITALIANA EN COLOMBIA S A S,I5619 - Otros tipos de expendio de comidas preparadas n.c.p.,ACTIVA,2020-12-31,72824232.0,233661046.0,64559670.0,101732451.0,-26193608.0,131928595.0,213373966.0,11537046.0,2343896.0,2020
900935510,PROMOTORA INMOBILIARIA COUNTRY LIFE S.A.S,F4111 - Construcción de edificios residenciales,ACTIVA,2020-12-31,74640536.0,144189236.0,75262908.0,143857958.0,231278.0,331278.0,,-2388.0,134629.0,2020
900939964,RED POLAR SAS,H5210 - Almacenamiento y depósito,ACTIVA,2020-12-31,3424416.0,40357676.0,6184569.0,39284360.0,-9679710.0,1073316.0,12888398.0,3049449.0,-168414.0,2020
900946218,ARMETAL DE COLOMBIA SAS,C2410 - Industrias básicas de hierro y de acero,ACTIVA,2020-12-31,327376.0,135479324.0,27364.0,134816062.0,498262.0,663262.0,,-138897.0,-197650.0,2020
900948906,NEORA COLOMBIA S.A.S.,"G4645 - Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador",ACTIVA,2020-12-31,687628.0,727710.0,377718.0,6132668.0,-5424273.0,-5404958.0,2214219.0,-1030268.0,-1045887.0,2020
900949684,Econnabis sas,A0128 - Cultivo de especias y de plantas aromáticas y medicinales,ACTIVA,2020-12-31,4639895.0,50333176.0,4290540.0,80711233.0,-30408360.0,-30378057.0,247877.0,-15506835.0,-16568506.0,2020
900951225,AQUALIA INTECH S.A SUCURSAL EN COLOMBIA,F4290 - Construcción de otras obras de ingeniería civil,ACTIVA,2020-12-31,106614674.0,108178490.0,25188072.0,64281451.0,35927377.0,43897039.0,78979749.0,11454988.0,7998321.0,2020
900953141,ASTELLAS FARMA COLOMBIA  S A S,"G4645 - Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador",ACTIVA,2020-12-31,128882379.0,132783350.0,95704440.0,96178757.0,21067872.0,36604593.0,159446977.0,12512698.0,7881593.0,2020
900953480,ENERGIA PURA PROYECTO SOPO S A S,D3511 - Generación de energía eléctrica,ACTIVA,2020-12-31,2989937.0,19487640.0,975679.0,7977779.0,1090021.0,11509861.0,1970333.0,1229546.0,741446.0,2020
900954427,OLIVE COUNTRY SUITES S.A.S,F4112 - Construcción de edificios no residenciales,ACTIVA,2020-12-31,45088980.0,45088980.0,45073402.0,45073402.0,10578.0,15578.0,,60065.0,1357.0,2020
900961620,CARDINAL HEALTH COLOMBIA S A S,G4659 - Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,ACTIVA,2020-12-31,37349300.0,44402778.0,20211673.0,32227767.0,-5397489.0,12175011.0,34208727.0,1376264.0,-166181.0,2020
900963642,BECKMAN COULTER COLOMBIA S.A. S.,G4690 - Comercio al por mayor no especializado,ACTIVA,2020-12-31,49894927.0,72740829.0,2997454.0,2997454.0,-7052257.0,69743375.0,29677735.0,1859289.0,-158065.0,2020
900964443,ONELINK  S.A.S.,N8220 - Actividades de centros de llamadas (Call center),ACTIVA,2020-12-31,12637384.0,40389294.0,14123508.0,25810931.0,5354047.0,14578363.0,60166809.0,8771125.0,4857354.0,2020
900966401,TEIXEIRA DUARTE ENGENHARIA E CONSTRUCOES SUCURSAL EN COLOMBIA,F4290 - Construcción de otras obras de ingeniería civil,ACTIVA,2020-12-31,912039.0,6368774.0,552181.0,4885721.0,384066.0,1483053.0,1036263.0,-479935.0,-487875.0,2020
900966852,C.I. REPSOL DUCTOS COLOMBIA S.A.S.,H4930 - Transporte por tuberías,ACTIVA,2020-12-31,80376191.0,271822052.0,1667814.0,1667814.0,86538995.0,270154238.0,3885179.0,26908324.0,32564854.0,2020
900967391,ALIAXIS COLOMBIA ZONA FRANCA SAS,C2229 - Fabricación de artículos de plástico n.c.p.,ACTIVA,2020-12-31,5776118.0,7768638.0,1943317.0,2409796.0,5208842.0,5358842.0,6987014.0,1635179.0,1260128.0,2020
900967809,NOVALENE ZONA FRANCA SAS,C2229 - Fabricación de artículos de plástico n.c.p.,ACTIVA,2020-12-31,33400166.0,102697451.0,44586326.0,65284360.0,8186384.0,37413091.0,62533040.0,12162248.0,8704514.0,2020
900967937,SERVICIOS DE INTERVENTORIA INTEGRAL S.A.S.,M7110 - Actividades de arquitectura e ingeniería y otras actividades conexas de consultoría técnica,ACTIVA,2020-12-31,13568100.0,13736521.0,8918181.0,8919663.0,1198153.0,4816858.0,16205859.0,1903099.0,1164861.0,2020
900969185,AUTOCOLOMBIANA SAS,G4511 - Comercio de vehículos automotores nuevos,ACTIVA,2020-12-31,35069538.0,38627453.0,29453530.0,29453530.0,-4654502.0,9173923.0,26541108.0,-1067199.0,-1493712.0,2020
900969198,IBM CAPITAL DE COLOMBIA S A S,"N7730 - Alquiler y arrendamiento de otros tipos de maquinaria, equipo y bienes tangibles n.c.p.",ACTIVA,2020-12-31,190982365.0,280795857.0,95325791.0,95325791.0,-4177367.0,185470066.0,50937645.0,6991392.0,-4177367.0,2020
900969200,AUTOKOREANA SAS,G4511 - Comercio de vehículos automotores nuevos,ACTIVA,2020-12-31,35151610.0,52197129.0,41913671.0,41913671.0,-14863462.0,10283458.0,44414641.0,-2920333.0,-3122506.0,2020
900969295,PROMOTORA JAVA S.A.S,F4111 - Construcción de edificios residenciales,ACTIVA,2020-12-31,7066725.0,7073488.0,1062961.0,5790457.0,83031.0,1283031.0,5449304.0,179594.0,114238.0,2020
900978853,ZINNIA CONDOMINIOS SAS,F4111 - Construcción de edificios residenciales,ACTIVA,2020-12-31,18485241.0,18485241.0,18050865.0,18050865.0,234376.0,434376.0,18207375.0,626274.0,315900.0,2020
900982062,TECNOLOGIA  INTERCONTINENTAL,M7110 - Actividades de arquitectura e ingeniería y otras actividades conexas de consultoría técnica,ACTIVA,2020-12-31,41342052.0,45454420.0,49679933.0,49722878.0,-5215192.0,-4268458.0,29308274.0,-13428036.0,-10289163.0,2020
900982140,HERO SAS CONSTRUCCIONES,F4111 - Construcción de edificios residenciales,ACTIVA,2020-12-31,5882087.0,6542130.0,5247020.0,5437571.0,1094559.0,1104559.0,4344763.0,660154.0,563822.0,2020
900984889,ULTRACEM ZF SAS,"C2395 - Fabricación de artículos de hormigón, cemento y yeso",ACTIVA,2020-12-31,9203066.0,16314286.0,6429269.0,9244752.0,1927153.0,7069534.0,29018784.0,1276604.0,625819.0,2020
900985658,INVERSIONES VISTA 96 SAS,F4111 - Construcción de edificios residenciales,ACTIVA,2020-12-31,23435891.0,23520763.0,4444144.0,23342825.0,77106.0,177938.0,5224860.0,-6756.0,70483.0,2020
900986856,LATAM LOGISTIC COL PROPCO COTA 1 SAS,F4112 - Construcción de edificios no residenciales,ACTIVA,2020-12-31,9883319.0,390738632.0,29765394.0,92427348.0,86982534.0,298311284.0,7030604.0,4879970.0,-10203108.0,2020
900987866, ENTERPRISE SERVICES COLOMBIA SAS,J6202 - Actividades de consultoría informática y actividades de administración de instalaciones informáticas,ACTIVA,2020-12-31,22897011.0,27656890.0,24470962.0,26759432.0,270338.0,897458.0,42800922.0,2380.0,270338.0,2020
900989024,C.I MINERAL METALS LOGISTICS & SOLUTIONS S.A.S.,G4662 - Comercio al por mayor de metales y productos metalíferos,ACTIVA,2020-12-31,5358632.0,5491484.0,2352944.0,3046901.0,1944583.0,2444583.0,73390887.0,2455315.0,1651506.0,2020
900990465,ELCA COSMETICOS COLOMBIA SAS,"G4645 - Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador",ACTIVA,2020-12-31,20805615.0,42102366.0,22379016.0,50363738.0,-13485647.0,-8261372.0,29145746.0,-12742195.0,-9911132.0,2020
900990472,TERRA BUNKERING ZONA FRANCA S.A.S,H5210 - Almacenamiento y depósito,ACTIVA,2020-12-31,470424.0,7875146.0,3778040.0,6586128.0,1089018.0,1289018.0,5638572.0,1800269.0,1053135.0,2020
900993624,CONCESIONARIA DE VIAS Y PEAJES 2016 S A S,"H5221 - Actividades de estaciones, vías y servicios complementarios para el transporte terrestre",ACTIVA,2020-12-31,24771164.0,24861738.0,11056300.0,14438495.0,10273243.0,10423243.0,44481857.0,15467055.0,10273243.0,2020
900994571,DISTRIBEAUTE S.A.S.,"G4645 - Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador",ACTIVA,2020-12-31,20142832.0,21400296.0,415191.0,18334895.0,-6889991.0,3065401.0,23773422.0,290254.0,-1925765.0,2020
900995767,EXTRACTORA EL ESTERO S.A.S.,C1030 - Elaboración de aceites y grasas de origen vegetal y animal,ACTIVA,2020-12-31,7039263.0,40145863.0,8936214.0,38641257.0,-1416441.0,1504606.0,22824271.0,-941611.0,-702972.0,2020
900995954,SEMPLI S.A.S.,"K6499 - Otras actividades de servicio financiero, excepto las de seguros y pensiones n.c.p.",ACTIVA,2020-12-31,37536896.0,72371228.0,18093192.0,37188441.0,-5772975.0,35182787.0,10347795.0,-1905630.0,-1663388.0,2020
900997819,ADMINISTRACIÓN DOCUMENTAL DEL CAUCA S.A.S.,H5210 - Almacenamiento y depósito,ACTIVA,2020-12-31,1011683.0,2783690.0,655791.0,1375768.0,-142620.0,1407922.0,2035661.0,110854.0,110132.0,2020
